,name,lat,long,address,city,website_1,id_tripadvisor,web,phone,review_write,ranking_str,rate,operation,rating_details,image
193,ST PETER STATE HOSPITAL MUSEUM,44.30501,-93.97421,100 FREEMAN DR,ST PETER,NA,43503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/21/9e/77/7a/can-t-miss-it.jpg
194,MUSEUM OF TRANSPORTAITON,44.95088,-93.09765,444 CEDAR ST,ST PAUL,NA,134891,http://www.smm.org,+1 651-221-9444,https://www.tripadvisor.com/UserReview-g43501-d134891-Science_Museum_of_Minnesota-Saint_Paul_Minnesota.html?m=66827,#6 of 232 things to do in Saint Paul,4.5,"Monday: 09:00 - 17:00,Tuesday: 09:00 - 17:00,Wednesday: 09:00 - 17:00,Thursday: 09:00 - 17:00,Friday: 09:00 - 20:00,Saturday: 09:00 - 20:00,Sunday: 09:00 - 17:00","1: 10,2: 23,3: 63,4: 242,5: 795",https://media-cdn.tripadvisor.com/media/photo-f/25/e8/2d/3d/visitors-taking-photos.jpg
195,MINNESOTA AVIATION HALL OF FAME,44.87711,-93.25756,6905 12TH AVE S,RICHFIELD,NA,43460,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/08/18/19/49/can-you-believe-this.jpg
196,FARM BY THE LAKE,47.53642,-95.44272,17797 366TH ST,BAGLEY,NA,24476701,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g42842-d24476701-The_Off_Grid_Oasis_Tent_1-Bagley_Minnesota.html?m=66827,FALSE,4,FALSE,"1: 0,2: 0,3: 0,4: 1,5: 0",
197,EARTH MUSEUM,45.09509,-93.3355,4217 ESTATE DR,BROOKLYN PARK,NA,10116400,http://fridleyhistoricalsociety.org/,+1 763-571-0120,https://www.tripadvisor.com/UserReview-g43087-d10116400-Fridley_Historical_Center-Fridley_Minnesota.html?m=66827,#10 of 20 things to do in Fridley,5,FALSE,"1: 0,2: 0,3: 0,4: 0,5: 2",https://media-cdn.tripadvisor.com/media/photo-f/10/9a/3b/66/fcront-of-the-building.jpg
198,MINNESOTA CENTER FOR PHOTOGRAPHY,45.00369,-93.28029,2400 N 2ND ST #200,MINNEAPOLIS,HTTP://WWW.MPLSPHOTOCENTER.COM/,560532,http://www.targetcenter.com/,+1 612-673-1300,https://www.tripadvisor.com/UserReview-g43323-d560532-Target_Center-Minneapolis_Minnesota.html?m=66827,#9 of 61 Fun &amp; Games in Minneapolis,4,"Monday: 12:00 - 18:00,Tuesday: 12:00 - 18:00,Wednesday: 12:00 - 18:00,Thursday: 12:00 - 18:00,Friday: Closed,Saturday: Closed,Sunday: Closed","1: 11,2: 27,3: 64,4: 105,5: 92",https://media-cdn.tripadvisor.com/media/photo-f/1a/db/40/b0/target-center-30th-anniversary.jpg
199,ALBERT LEA STORY LADY DOLL & TOY MUSEUM,43.65884,-93.35889,1031 BRIDGE AVENUE,ALBERT LEA,NA,29584,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0d/46/e0/4c/photo2jpg.jpg
200,WES WESTRUM BASEBALL MUSEUM,47.69555,-95.42101,32 ROBERT ST NE,CLEARBROOK,NA,273726,https://www.tripadvisor.com/Attraction_Review-g43118-d273726-Reviews-Old_Central_School-Grand_Rapids_Minnesota.html?m=66827,+1 218-999-0070,https://www.tripadvisor.com/UserReview-g43118-d273726-Old_Central_School-Grand_Rapids_Minnesota.html?m=66827,#5 of 16 things to do in Grand Rapids,3.5,FALSE,"1: 1,2: 10,3: 16,4: 26,5: 20",https://media-cdn.tripadvisor.com/media/photo-f/08/bb/75/57/the-old-central-school.jpg
201,HUBERT H HUMPHREY MUSEUM,45.06704,-93.97704,310 8TH ST N,WAVERLY,HTTP://WWW.HERALD-JOURNAL.COM/SPECIALS/HHHMUSEUM/,134840,http://www.mnhs.org/hillhouse,+1 651-297-2555,https://www.tripadvisor.com/UserReview-g43501-d134840-James_J_Hill_House-Saint_Paul_Minnesota.html?m=66827,#8 of 232 things to do in Saint Paul,4.5,"Monday: Closed,Tuesday: Closed,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 16:00,Sunday: 13:00 - 16:00","1: 2,2: 6,3: 25,4: 139,5: 342",https://media-cdn.tripadvisor.com/media/photo-f/15/0c/36/9d/james-j-hill-house.jpg
202,WRIGHT AIR MUSEUM,45.06475,-93.9851,4859 US HWY 12 SW,WAVERLY,NA,134840,http://www.mnhs.org/hillhouse,+1 651-297-2555,https://www.tripadvisor.com/UserReview-g43501-d134840-James_J_Hill_House-Saint_Paul_Minnesota.html?m=66827,#8 of 232 things to do in Saint Paul,4.5,"Monday: Closed,Tuesday: Closed,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 16:00,Sunday: 13:00 - 16:00","1: 2,2: 6,3: 25,4: 139,5: 342",https://media-cdn.tripadvisor.com/media/photo-f/15/0c/36/9d/james-j-hill-house.jpg
203,NEW FRANKLIN CULTURAL CENTER,44.96262,-93.25954,1021 E FRANKLIN AVE,MINNEAPOLIS,NA,271772,http://www.minneapolis.org/minneapolis-convention-center,+1 612-335-6000,https://www.tripadvisor.com/UserReview-g43323-d271772-Minneapolis_Convention_Center-Minneapolis_Minnesota.html?m=66827,#23 of 463 things to do in Minneapolis,4,"Monday: 06:30 - 18:00,Tuesday: 06:30 - 18:00,Wednesday: 06:30 - 18:00,Thursday: 06:30 - 18:00,Friday: 06:30 - 18:00,Saturday: 06:30 - 18:00,Sunday: 06:30 - 18:00","1: 2,2: 6,3: 26,4: 94,5: 88",https://media-cdn.tripadvisor.com/media/photo-f/0c/c1/f1/0c/photo1jpg.jpg
204,HERITAGE HALLS,44.0869,-93.22727,2300 HERITAGE PL NW,OWATONNA,NA,90250,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g29584-d90250-Ramada_by_Wyndham_Albert_Lea-Albert_Lea_Minnesota.html?m=66827,#6 of 12 hotels in Albert Lea,3,FALSE,"1: 51,2: 17,3: 29,4: 45,5: 42",https://media-cdn.tripadvisor.com/media/photo-f/23/6f/f3/6e/exterior.jpg
205,CROW RIVER PLAYERS,45.31379,-94.95551,24 CENTRAL AVENUE PO BOX 536,NEW LONDON,NA,6949666,https://www.tripadvisor.com/Restaurant_Review-g43361-d6949666-Reviews-Sweet_River_Cafe-New_London_Minnesota.html?m=66827,+1 320-354-2124,https://www.tripadvisor.com/UserReview-g43361-d6949666-Sweet_River_Cafe-New_London_Minnesota.html?m=66827,#1 of 8 Places to Eat in New London,4.5,"Monday: 07:30 - 16:00,Tuesday: 07:30 - 16:00,Wednesday: 07:30 - 16:00,Thursday: 07:30 - 16:00,Friday: 07:30 - 20:00,Saturday: 07:30 - 20:00,Sunday: Closed","1: 0,2: 0,3: 2,4: 15,5: 37",https://media-cdn.tripadvisor.com/media/photo-f/1b/72/bf/1e/photo0jpg.jpg
206,WEST CENTRAL ANTIQUE POWER COLLECTORS,45.10033,-95.07145,2213 21ST ST SW,WILLMAR,NA,23365394,http://www.wcrockhounds.com,+1 320-262-3451,https://www.tripadvisor.com/UserReview-g43641-d23365394-West_Central_Rockhounds-Willmar_Minnesota.html?m=66827,FALSE,FALSE,"Monday: Closed,Tuesday: 10:00 - 19:00,Wednesday: 10:00 - 19:00,Thursday: 10:00 - 19:00,Friday: 10:00 - 19:00,Saturday: 10:00 - 18:00,Sunday: 12:00 - 17:00",FALSE,
207,MINNESOTA STATE PUBLIC SCHOOL ORPHANAGE MUSEUM,44.08963,-93.23783,540 WEST HILLS CIRCLE,OWATONNA,HTTP://ORPHANAGEMUSEUM.COM,123086,http://www.orphanagemuseum.com/,+1 507-774-7369,https://www.tripadvisor.com/UserReview-g43409-d123086-State_School_Orphanage_Museum-Owatonna_Minnesota.html?m=66827,#2 of 25 things to do in Owatonna,4.5,FALSE,"1: 1,2: 0,3: 1,4: 11,5: 42",https://media-cdn.tripadvisor.com/media/photo-f/0c/81/2b/12/the-main-building.jpg
208,OAKSHOTT INSTITUTE,44.98901,-93.23212,5136 NICOLLET AVE,MINNEAPOLIS,HTTP://OAKESHOTT.ORG/,142841,http://aveda.edu/minneapolis/,+1 612-378-7404,https://www.tripadvisor.com/UserReview-g43323-d142841-Aveda_Institute_Minneapolis-Minneapolis_Minnesota.html?m=66827,#2 of 62 Spas &amp; Wellness in Minneapolis,4,"Monday: 09:00 - 21:00,Tuesday: 09:00 - 21:00,Wednesday: 09:00 - 21:00,Thursday: 09:00 - 21:00,Friday: 09:00 - 21:00,Saturday: 09:00 - 21:00,Sunday: Closed","1: 4,2: 2,3: 2,4: 15,5: 14",https://media-cdn.tripadvisor.com/media/photo-f/22/02/05/5b/cocktails-and-manicures.jpg
209,NWA HISTORY CENTRE,44.85681,-93.22243,8101 34TH AVE S,BLOOMINGTON,HTTP://WWW.NWAHISTORY.ORG,7142464,http://www.nwahistory.org/,+1 952-698-4478,https://www.tripadvisor.com/UserReview-g42881-d7142464-Northwest_Airlines_History_Centre-Bloomington_Minnesota.html?m=66827,#10 of 26 things to do in Bloomington,4.5,FALSE,"1: 1,2: 0,3: 1,4: 3,5: 14",https://media-cdn.tripadvisor.com/media/photo-f/0a/79/b9/7d/one-of-the-displays-in.jpg
210,RAPTOR CENTER,44.98265,-93.17978,1920 FITCH AVENUE,ST PAUL,HTTP://WWW.RAPTOR.CVM.UMN.EDU/,560531,http://www.TheRaptorCenter.org,+1 612-624-4745,https://www.tripadvisor.com/UserReview-g43501-d560531-The_Raptor_Center-Saint_Paul_Minnesota.html?m=66827,#21 of 232 things to do in Saint Paul,4.5,"Monday: Closed,Tuesday: 10:00 - 16:00,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 12:00 - 16:00,Sunday: 12:00 - 16:00","1: 1,2: 0,3: 2,4: 16,5: 45",https://media-cdn.tripadvisor.com/media/photo-f/0d/08/34/45/raptores.jpg
211,BILL & BONNIE DANIELS FIREFIGHTERS HALL & MUSEUM,45.00157,-93.28746,664 22ND AVE NE,MINNEAPOLIS,HTTP://FIREHALLMUSEUM.ORG/,11881732,http://www.youngjoni.com/,+1 612-345-5719,https://www.tripadvisor.com/UserReview-g43323-d11881732-Young_Joni-Minneapolis_Minnesota.html?m=66827,"#44 of 1,801 Places to Eat in Minneapolis",4.5,"Monday: 16:00 - 22:00,Tuesday: 16:00 - 22:00,Wednesday: 16:00 - 22:00,Thursday: 16:00 - 22:00,Friday: 16:00 - 22:00,Saturday: 10:00 - 14:00,  16:00 - 22:00,Sunday: 10:00 - 14:00,  16:00 - 21:00","1: 7,2: 5,3: 16,4: 40,5: 155",https://media-cdn.tripadvisor.com/media/photo-i/16/98/47/6c/young-joni.jpg
212,NORTHERN LIGHTS RAILROAD MUSEUM,47.93396,-97.00928,PO BOX 654,EAST GRAND FORKS,HTTP://WWW.NORTHERNLIGHTSRAILROADMUSEUM.ORG/,27083283,https://northernmandala.com/,+1 218-585-9511,https://www.tripadvisor.com/UserReview-g43025-d27083283-Northern_Mandala_Massage_Therapy-East_Grand_Forks_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
213,RED WING MARINE MUSEUM,44.56504,-92.56464,2355 OLD W MAIN ST,RED WING,HTTP://WWW.REDWINGMARINEMUSEUM.COM,8521979,http://redwingmarinemuseum.com/,+1 651-442-7661,https://www.tripadvisor.com/UserReview-g43452-d8521979-Red_Wing_Marine_Museum-Red_Wing_Minnesota.html?m=66827,#16 of 24 things to do in Red Wing,4,FALSE,"1: 0,2: 0,3: 3,4: 1,5: 2",https://media-cdn.tripadvisor.com/media/photo-f/0c/6c/eb/b7/20160806-150805-largejpg.jpg
214,MINNESOTA VETERANS AND EMERGENCY SERVICES MUSEUM,44.02286,-92.46405,1223 SKYLINE DRIVE SW,ROCHESTER,HTTP://WWW.MVESM.ORG/,3187508,http://www.soldiersfieldmemorial.org/,FALSE,https://www.tripadvisor.com/UserReview-g43466-d3187508-Soldiers_Field_Veterans_Memorial-Rochester_Minnesota.html?m=66827,#2 of 97 things to do in Rochester,5,FALSE,"1: 0,2: 1,3: 7,4: 30,5: 166",https://media-cdn.tripadvisor.com/media/photo-f/05/fe/4d/14/soldiers-field-veterans.jpg
215,MINNESOTA MUSEUM OF AMERICAN PATTERN GLASS,44.98715,-93.27871,15 1ST STREET SOUTH UNIT A-4,MINEAPOLIS,HTTP://MNMAPG.ORG,272219,http://www.mnhs.org/millcity,+1 612-341-7555,https://www.tripadvisor.com/UserReview-g43323-d272219-Mill_City_Museum-Minneapolis_Minnesota.html?m=66827,#14 of 463 things to do in Minneapolis,4.5,"Monday: Closed,Tuesday: Closed,Wednesday: Closed,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 17:00,Sunday: 10:00 - 17:00","1: 6,2: 13,3: 85,4: 476,5: 991",https://media-cdn.tripadvisor.com/media/photo-f/0c/d8/b9/59/view-of-the-mississippi.jpg
216,FAGEN FIGHTERS WORLD WAR II MUSEUM,44.75548,-95.5648,2450 540TH ST,GRANITE FALLS,NA,4074652,http://www.fagenfighterswwiimuseum.org/,+1 320-564-6644,https://www.tripadvisor.com/UserReview-g43120-d4074652-Fagen_Fighters_WWII_Museum-Granite_Falls_Minnesota.html?m=66827,#1 of 15 things to do in Granite Falls,5,"Monday: Closed,Tuesday: 10:00 - 16:00,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 16:00,Sunday: Closed","1: 1,2: 1,3: 2,4: 0,5: 68",https://media-cdn.tripadvisor.com/media/photo-f/09/a8/63/f2/fagen-fighters-wwii-museum.jpg
217,FISHING HALL OF FAME OF MINNESOTA,46.35376,-94.21483,213 S 5TH ST,BRAINERD,NA,42891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0c/8e/ec/f0/on-the-trail.jpg
218,MUSEUM ENCOMPASSING CANBY COMMUNITY AREA,44.71161,-96.2723,PO BOX 25,CANBY,HTTP://WWW.CANBYMUSEUMS.ORG/,42925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/1a/0a/1a/64/snow-has-been-known-to.jpg
219,CHRIST THE KING RETREAT CENTER,45.16365,-93.87615,621 FIRST AVENUE SOUTH,BUFFALO,HTTP://KINGSHOUSE.COM,10027656,https://www.facebook.com/Huikkos-Bowling-and-Entertainment-Center-56953539302,+1 763-682-4180,https://www.tripadvisor.com/UserReview-g42912-d10027656-Huikko_s_Bowling_and_Entertainment_Center-Buffalo_Minnesota.html?m=66827,#28 of 40 Places to Eat in Buffalo,3.5,FALSE,"1: 1,2: 0,3: 2,4: 2,5: 1",
220,ARMORY ARTS AND MUSIC CENTER,46.80082,-92.07598,1626 LONDON RD,DULUTH,NA,77065,https://www.tripadvisor.com/Hotel_Review-g43018-d77065-Reviews-Edgewater_Hotel_and_Waterpark-Duluth_Minnesota.html?m=66827,8007777925,https://www.tripadvisor.com/UserReview-g43018-d77065-Edgewater_Hotel_and_Waterpark-Duluth_Minnesota.html?m=66827,#27 of 32 hotels in Duluth,3.5,"Monday: 00:00 - 00:00,Tuesday: 00:00 - 00:00,Wednesday: 00:00 - 00:00,Thursday: 00:00 - 00:00,Friday: 00:00 - 00:00,Saturday: 00:00 - 00:00,Sunday: 00:00 - 00:00","1: 189,2: 176,3: 224,4: 279,5: 291",https://media-cdn.tripadvisor.com/media/photo-f/28/95/08/75/arcade-games.jpg
221,NORTHERN TRACKERS RAILROAD CLUB,46.66504,-94.11339,35170 COUNTY ROAD 3,CROSSLAKE,HTTP://WWW.NORTHERNTRACKERSRRCLUB.COM,10737025,http://www.northerntrackersrrclub.com/,+1 218-692-1900,https://www.tripadvisor.com/UserReview-g42985-d10737025-Northern_Trackers_Railroad_Club-Crosslake_Minnesota.html?m=66827,#4 of 12 things to do in Crosslake,4.5,"Monday: Closed,Tuesday: Closed,Wednesday: Closed,Thursday: Closed,Friday: Closed,Saturday: 10:00 - 14:00,Sunday: Closed","1: 0,2: 0,3: 0,4: 2,5: 5",https://media-cdn.tripadvisor.com/media/photo-i/12/79/a3/61/with-the-kids.jpg
222,AMERICAN EAGLE MUSEUM,44.38479,-92.03421,336 MAIN ST W,WABASHA,NA,677627,http://www.nationaleaglecenter.org/,+1 651-565-4989,https://www.tripadvisor.com/UserReview-g43601-d677627-National_Eagle_Center-Wabasha_Minnesota.html?m=66827,#2 of 12 things to do in Wabasha,4.5,"Monday: 10:00 - 16:00,Tuesday: 10:00 - 16:00,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 16:00,Sunday: 10:00 - 16:00","1: 6,2: 2,3: 28,4: 128,5: 645",https://media-cdn.tripadvisor.com/media/photo-f/21/93/44/1f/the-national-eagle-center.jpg
223,CYCLING MUSEUM OF MINNESOTA,44.98322,-93.26518,PO BOX 580201,MINNEAPOLIS,NA,272219,http://www.mnhs.org/millcity,+1 612-341-7555,https://www.tripadvisor.com/UserReview-g43323-d272219-Mill_City_Museum-Minneapolis_Minnesota.html?m=66827,#14 of 463 things to do in Minneapolis,4.5,"Monday: Closed,Tuesday: Closed,Wednesday: Closed,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 17:00,Sunday: 10:00 - 17:00","1: 6,2: 13,3: 85,4: 476,5: 991",https://media-cdn.tripadvisor.com/media/photo-f/0c/d8/b9/59/view-of-the-mississippi.jpg
224,HMONG MUSEUM OF MINNESOTA,44.96091,-93.17164,PO BOX 4189,SAINT PAUL,NA,2446321,http://www.tcmrm.org/,+1 651-647-9628,https://www.tripadvisor.com/UserReview-g43501-d2446321-Twin_City_Model_Railroad_Museum-Saint_Paul_Minnesota.html?m=66827,#16 of 232 things to do in Saint Paul,4.5,"Monday: 10:00 - 15:00,Tuesday: Closed,Wednesday: Closed,Thursday: Closed,Friday: 10:00 - 15:00,Saturday: 10:00 - 15:00,Sunday: 12:00 - 17:00","1: 1,2: 1,3: 1,4: 20,5: 61",https://media-cdn.tripadvisor.com/media/photo-f/07/8a/37/eb/main-building.jpg
225,MINNESOTA MUSEUM OF WOODCARVING,43.55178,-92.03043,PO BOX 594,HARMONY,NA,43143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/13/e7/3f/9a/photo0jpg.jpg
226,MUSEUM OF MINNEAPOLIS,44.91699,-93.26992,4701 4TH AVE S,MINNEAPOLIS,NA,2491323,http://tmora.org/,+1 612-821-9045,https://www.tripadvisor.com/UserReview-g43323-d2491323-The_Museum_of_Russian_Art-Minneapolis_Minnesota.html?m=66827,#7 of 463 things to do in Minneapolis,4.5,FALSE,"1: 3,2: 2,3: 17,4: 79,5: 297",https://media-cdn.tripadvisor.com/media/photo-f/15/77/ad/0c/view-of-the-main-floor.jpg
227,SOMALI ARTIFACT AND CULTURAL MUSEUM,44.94845,-93.25293,1516 E LAKE ST LOWER LEV,MINNEAPOLIS,NA,12143358,http://www.somalimuseum.org,+1 612-234-1625,https://www.tripadvisor.com/UserReview-g43323-d12143358-The_Somali_Museum_of_Minnesota-Minneapolis_Minnesota.html?m=66827,#129 of 463 things to do in Minneapolis,4,FALSE,"1: 2,2: 1,3: 0,4: 1,5: 6",https://media-cdn.tripadvisor.com/media/photo-f/15/37/1e/fc/museum.jpg
228,SPLIT ROCK LIGHTHOUSE HISTORIC SITE,47.19258,-91.39466,3713 SPLIT ROCK LIGHTHOUSE RD.,TWO HARBORS,NA,142997,http://www.mnhs.org/splitrock,+1 218-226-6372,https://www.tripadvisor.com/UserReview-g43583-d142997-Split_Rock_Lighthouse-Two_Harbors_Minnesota.html?m=66827,#3 of 25 things to do in Two Harbors,4.5,"Monday: 10:00 - 18:00,Tuesday: 10:00 - 18:00,Wednesday: 10:00 - 18:00,Thursday: 10:00 - 18:00,Friday: 10:00 - 18:00,Saturday: 10:00 - 18:00,Sunday: 10:00 - 18:00","1: 19,2: 27,3: 48,4: 231,5: 787",https://media-cdn.tripadvisor.com/media/photo-f/08/8b/14/4c/split-rock-lighthouse.jpg
229,TRAFFIC ZONE CENTER FOR VISUAL ARTS,44.98404,-93.27378,250 3RD AVE. N.,MINNEAPOLIS,NA,560550,https://www.tripadvisor.com/Attraction_Review-g43323-d560550-Reviews-Hennepin_Center_for_the_Arts-Minneapolis_Minnesota.html?m=66827,+1 612-332-4478,https://www.tripadvisor.com/UserReview-g43323-d560550-Hennepin_Center_for_the_Arts-Minneapolis_Minnesota.html?m=66827,#184 of 463 things to do in Minneapolis,2,FALSE,"1: 0,2: 1,3: 0,4: 0,5: 0",https://media-cdn.tripadvisor.com/media/photo-f/08/ed/15/1b/photo2jpg.jpg
230,WHITE BEAR CENTER FOR THE ARTS GALLERY,45.08596,-93.04596,1280 N. BRICH LAKE BLVD.,WHITE BEAR LAKE,NA,43637,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0d/73/a4/c8/drone-shot.jpg
231,CATHERINE G. MURPHY,44.93567,-93.16083,204 RANDOLPH AVE,ST PAUL,NA,561528,http://www.stkate.edu/,+1 651-690-6900,https://www.tripadvisor.com/UserReview-g43501-d561528-College_of_St_Catherine-Saint_Paul_Minnesota.html?m=66827,#40 of 232 things to do in Saint Paul,4.5,FALSE,"1: 1,2: 0,3: 3,4: 17,5: 16",https://media-cdn.tripadvisor.com/media/photo-f/05/fe/a6/25/st-catherine-university.jpg
232,KEMP MINERAL RESOURCES MUSEUM,46.78226,-92.1387,2101 TRINITY ROAD,DULUTH,HTTP://WWW.LSC.EDU,2339309,http://www.duluthchildrensmuseum.org,+1 218-733-7543,https://www.tripadvisor.com/UserReview-g43018-d2339309-Duluth_Children_s_Museum-Duluth_Minnesota.html?m=66827,#46 of 106 things to do in Duluth,3.5,"Monday: Closed,Tuesday: Closed,Wednesday: 09:00 - 16:00,Thursday: 09:00 - 16:00,Friday: 09:00 - 16:00,Saturday: 09:00 - 16:00,Sunday: 09:00 - 16:00","1: 4,2: 12,3: 9,4: 16,5: 15",https://media-cdn.tripadvisor.com/media/photo-f/05/b2/e6/69/duluth-children-s-museum.jpg
233,UNIVERSITY OF MINNESOTA LIBRARIES SERIALS RECORDS,44.97603,-93.23779,309 19TH AVENUE S 170 WILSON,MINNEAPOLIS,NA,144119,https://twin-cities.umn.edu/,+1 612-625-5000,https://www.tripadvisor.com/UserReview-g43323-d144119-University_of_Minnesota-Minneapolis_Minnesota.html?m=66827,#9 of 463 things to do in Minneapolis,4.5,FALSE,"1: 1,2: 5,3: 11,4: 72,5: 230",https://media-cdn.tripadvisor.com/media/photo-f/0b/fb/79/fb/the-view-of-downtown.jpg
234,WASHINGTON COUNTY HISTORICAL,45.23139,-92.82079,14020 195TH ST N,MARINE ON SAINT CROIX,NA,123473,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43386-d123473-Outing_Lodge_at_Pine_Point-Oak_Park_Heights_Minnesota.html?m=66827,#1 of 3 B&Bs / Inns in Oak Park Heights,3.5,FALSE,"1: 39,2: 31,3: 41,4: 90,5: 91",https://media-cdn.tripadvisor.com/media/photo-f/02/3d/73/46/4-post-bed.jpg
235,WESTERN HENN COUNTY PIONEER,44.98773,-93.57346,1953 W WAYZATA BLVD,LONG LAKE,HTTP://WWW.WHCPA-MUSEUM.ORG/,27410348,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43343-d27410348-Single_family_Home_in_Twin_Cities_Western_Suburb_30_minutes_from_Downtown_Mpls-Mound_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
236,WILKIN COUNTY HISTORICAL MUSEUM,46.26469,-96.5844,704 NEBRASKA AVE,BRECKENRIDGE,NA,1745675,http://www.wilkindrinkandeatery.com,+1 218-643-3862,https://www.tripadvisor.com/UserReview-g42893-d1745675-The_Wilkin-Breckenridge_Minnesota.html?m=66827,#1 of 9 Places to Eat in Breckenridge,4.5,FALSE,"1: 4,2: 3,3: 6,4: 22,5: 44",https://media-cdn.tripadvisor.com/media/photo-f/14/4d/71/26/photo8jpg.jpg
237,SINCLAIR LEWIS BOYHOOD HOME,45.73711,-94.95753,810 SINCLAIR LEWIS AVE,SAUK CENTRE,NA,8388409,http://www.sinclairlewisfoundation.com/museum/museum.htm,+1 320-352-5201,https://www.tripadvisor.com/UserReview-g43509-d8388409-Sinclair_Lewis_Interpretative_Center-Sauk_Centre_Minnesota.html?m=66827,#6 of 11 things to do in Sauk Centre,4,FALSE,"1: 0,2: 1,3: 1,4: 2,5: 2",https://media-cdn.tripadvisor.com/media/photo-f/13/a9/15/f0/photo0jpg.jpg
238,REDWOOD COUNTY MUSEUM,44.54145,-95.22416,913 W BRIDGE ST,REDWOOD FALLS,HTTP://REDWOODCOUNTYHISTORICALSOCIETY.COM/CONTACT-US/,27078346,http://www.redwoodcountyhistoricalsociety.com,+1 507-641-3329,https://www.tripadvisor.com/UserReview-g43455-d27078346-Redwood_County_Museum-Redwood_Falls_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
239,NORTHRUP KING BUILDING,45.00404,-93.2503,1500 JACKSON ST NE,MINNEAPOLIS,HTTP://WWW.NORTHRUPKINGBUILDING.COM,1128374,http://www.northrupkingbuilding.com/,+1 612-363-5612,https://www.tripadvisor.com/UserReview-g43323-d1128374-Northrup_King_Building-Minneapolis_Minnesota.html?m=66827,#60 of 463 things to do in Minneapolis,4.5,FALSE,"1: 0,2: 0,3: 1,4: 6,5: 22",https://media-cdn.tripadvisor.com/media/photo-f/06/3c/8f/32/front-of-building.jpg
240,MOWER COUNTY HISTORICAL CENTER,43.66618,-92.99026,700 12TH ST SW,AUSTIN,HTTP://MOWERCOUNTYHISTORY.ORG,6984017,http://www.mowercountyhistory.org/mchs.html,+1 507-437-6082,https://www.tripadvisor.com/UserReview-g29612-d6984017-Mower_County_Historical_Society-Austin_Minnesota.html?m=66827,#8 of 25 things to do in Austin,4,"Monday: Closed,Tuesday: 10:00 - 16:00,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: Closed,Sunday: Closed","1: 1,2: 2,3: 0,4: 5,5: 5",https://media-cdn.tripadvisor.com/media/photo-f/06/98/15/99/mower-county-historical.jpg
241,LAC QUI PARLE COUNTY HISTORICAL MUSEUM,45.01106,-96.196,HIGHWAY 75 S,MADISON,HTTP://WWW.LQPCO.COM/,10209180,http://lqphc.org,+1 320-598-7678,https://www.tripadvisor.com/UserReview-g43279-d10209180-Lac_qui_Parle_County_Museum-Madison_Minnesota.html?m=66827,#1 of 3 things to do in Madison,5,FALSE,"1: 0,2: 0,3: 0,4: 1,5: 5",https://media-cdn.tripadvisor.com/media/photo-f/1d/e5/8f/e9/old-bank-vault.jpg
242,HISTORIC FORESTVILLE,43.65104,-92.1115,21899 COUNTY 118,PRESTON,HTTP://SITES.MNHS.ORG/HISTORIC-SITES/HISTORIC-FORESTVILLE,142980,http://www.mnhs.org/forestville,+1 507-765-2785,https://www.tripadvisor.com/UserReview-g43436-d142980-Historic_Forestville-Preston_Minnesota.html?m=66827,#2 of 8 things to do in Preston,4,FALSE,"1: 3,2: 1,3: 3,4: 9,5: 21",https://media-cdn.tripadvisor.com/media/photo-f/17/a1/71/27/some-of-the-buildings.jpg
